activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:02Z,-8.05186833,-34.94856999,0.0,,
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:03Z,-8.051882,-34.94857299,0.0,,
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:04Z,-8.05189332,-34.94857032,0.0,32.0,
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:05Z,-8.05189631,-34.94856767,0.0,32.0,
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:06Z,-8.05189431,-34.948565,0.0,32.0,
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:07Z,-8.05189066,-34.94856434,0.0,32.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:08Z,-8.05188999,-34.948569,0.0,32.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:09Z,-8.05188999,-34.94857532,0.4300000071525574,,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:10Z,-8.05188666,-34.94858166,0.8899999856948853,,92.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:11Z,-8.05187899,-34.94858665,0.8899999856948853,,92.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:12Z,-8.05187033,-34.94859298,0.9599999785423279,31.0,92.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:13Z,-8.05186034,-34.94860064,1.0199999809265137,31.0,92.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:14Z,-8.05185368,-34.94861297,1.0199999809265137,32.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:15Z,-8.05185234,-34.94862763,1.0499999523162842,31.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:16Z,-8.05185169,-34.94864663,1.1399999856948853,31.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:17Z,-8.05185003,-34.94866462,1.1399999856948853,31.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:18Z,-8.05184871,-34.94868194,1.2599999904632568,31.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:19Z,-8.05185071,-34.94869893,1.3700000047683716,31.0,95.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:20Z,-8.05185271,-34.94871393,1.4600000381469727,31.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:21Z,-8.05185336,-34.94872793,1.5399999618530273,32.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:22Z,-8.05185336,-34.94874225,1.559999942779541,31.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:23Z,-8.05185271,-34.94875724,1.559999942779541,31.0,93.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:24Z,-8.05185137,-34.94877157,1.559999942779541,31.0,94.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:25Z,-8.05184804,-34.94878589,1.5499999523162842,31.0,96.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:26Z,-8.05184471,-34.94879788,1.4900000095367432,31.0,97.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:27Z,-8.05184172,-34.94881121,1.440000057220459,31.0,97.0
2024-05-01T22:32:50Z,walk,2024-05-01T22:33:28Z,-8.05183873,-34.94882488,1.4199999570846558,32.0,97.0
