activity_id,sport_type,timestamp,latitude,longitude,speed,cadence,heart_rate
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:03Z,-8.05172999,-34.94855667,0.0,,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:04Z,-8.05175066,-34.94854567,0.0,68.0,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:05Z,-8.05177498,-34.94854234,0.0,68.0,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:06Z,-8.05179165,-34.948544,0.0,68.0,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:07Z,-8.0517953,-34.94856033,0.0,68.0,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:08Z,-8.05180097,-34.94857732,0.0,68.0,
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:09Z,-8.05180596,-34.94859765,0.0,68.0,128.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:10Z,-8.05181096,-34.94861531,0.0,68.0,128.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:11Z,-8.05181762,-34.94862931,0.7699999809265137,68.0,128.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:12Z,-8.05182561,-34.94864164,0.7699999809265137,68.0,128.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:13Z,-8.0518306,-34.94865363,1.5399999618530273,68.0,127.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:14Z,-8.05183426,-34.94866495,1.4900000095367432,68.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:15Z,-8.05183592,-34.94867728,1.409999966621399,68.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:16Z,-8.05183659,-34.94869061,1.3799999952316284,31.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:17Z,-8.05183659,-34.94870361,1.3700000047683716,31.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:18Z,-8.05183493,-34.94871526,1.3700000047683716,31.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:19Z,-8.0518326,-34.9487256,1.340000033378601,31.0,125.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:20Z,-8.0518306,-34.94873525,1.2999999523162842,31.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:21Z,-8.05182861,-34.94874525,1.2799999713897705,31.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:22Z,-8.05182628,-34.94875659,1.2599999904632568,30.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:23Z,-8.05182528,-34.94876858,1.2400000095367432,30.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:24Z,-8.05182528,-34.9487809,1.2400000095367432,30.0,126.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:25Z,-8.05182495,-34.9487949,1.2300000190734863,30.0,127.0
2024-03-10T14:20:53Z,walk,2024-03-10T14:21:26Z,-8.05182329,-34.94880957,1.2300000190734863,30.0,128.0
